t,target_x,target_y,target_z,gripper_x,gripper_y,gripper_z,pos_error,axis_error_deg,centerline_error,target_local_x,target_local_y,target_local_z,uav_cmd_vx,uav_cmd_vy,uav_cmd_vz,uav_ff_vx,uav_ff_vy,uav_ff_vz,uav_x,uav_y,uav_z
19.7190,-0.759235,0.042863,-0.226830,-0.226981,-0.059679,-0.226425,0.542041,16.239383,0.133850,-0.759235,0.138863,-0.091830,-0.299527,-0.016843,0.000000,-0.003466,-0.078463,-0.000000,0.000000,0.000000,0.000000
19.7690,-0.759393,0.038940,-0.226830,-0.227388,-0.062990,-0.226591,0.541681,16.963311,0.134320,-0.759393,0.134940,-0.091830,-0.299458,-0.018027,0.000000,-0.002849,-0.078488,-0.000000,0.000000,0.000000,0.000000
19.8190,-0.759520,0.035015,-0.226830,-0.227792,-0.067282,-0.226800,0.541478,17.914509,0.133974,-0.759520,0.131015,-0.091830,-0.299384,-0.019210,0.000000,-0.002233,-0.078508,-0.000000,0.000000,0.000000,0.000000
19.8690,-0.759616,0.031089,-0.226830,-0.227890,-0.069452,-0.226660,0.541148,18.416298,0.135392,-0.759616,0.127089,-0.091830,-0.299306,-0.020392,0.000000,-0.001616,-0.078523,-0.000000,0.000000,0.000000,0.000000
19.9260,-0.759688,0.026613,-0.226830,-0.227766,-0.069599,-0.227051,0.540553,18.392135,0.139245,-0.759688,0.122613,-0.091830,-0.299211,-0.021740,0.000000,-0.000913,-0.078535,-0.000000,0.000000,0.000000,0.000000
19.9690,-0.759716,0.023236,-0.226830,-0.227593,-0.069660,-0.227067,0.540171,18.378520,0.142127,-0.759716,0.119236,-0.091830,-0.299136,-0.022757,0.000000,-0.000382,-0.078539,-0.000000,0.000000,0.000000,0.000000
20.0190,-0.759719,0.019309,-0.226830,-0.227499,-0.069774,-0.227142,0.539625,18.377889,0.145416,-0.759719,0.115309,-0.091830,-0.299043,-0.023939,0.000000,0.000234,-0.078539,-0.000000,0.000000,0.000000,0.000000
20.0690,-0.759692,0.015382,-0.226830,-0.227244,-0.069999,-0.226721,0.539251,18.448843,0.148515,-0.759692,0.111382,-0.091830,-0.298946,-0.025120,0.000000,0.000851,-0.078535,-0.000000,0.000000,0.000000,0.000000
20.1350,-0.759609,0.010199,-0.226830,-0.227047,-0.070316,-0.226561,0.538614,18.525683,0.152659,-0.759609,0.106199,-0.091830,-0.298811,-0.026679,0.000000,0.001665,-0.078522,-0.000000,0.000000,0.000000,0.000000
20.1690,-0.759545,0.007529,-0.226830,-0.227049,-0.070621,-0.226454,0.538201,18.605051,0.154622,-0.759545,0.103529,-0.091830,-0.298739,-0.027482,0.000000,0.002085,-0.078512,-0.000000,0.000000,0.000000,0.000000
20.2340,-0.759384,0.002427,-0.226830,-0.227255,-0.071129,-0.226276,0.537188,18.745910,0.158356,-0.759384,0.098427,-0.091830,-0.298594,-0.029016,0.000000,0.002886,-0.078487,-0.000000,0.000000,0.000000,0.000000
20.2690,-0.759275,-0.000320,-0.226830,-0.227398,-0.071357,-0.226124,0.536601,18.819019,0.160373,-0.759275,0.095680,-0.091830,-0.298512,-0.029841,0.000000,0.003318,-0.078470,-0.000000,0.000000,0.000000,0.000000
20.3190,-0.759094,-0.004243,-0.226830,-0.227840,-0.071767,-0.226273,0.535528,18.909240,0.163184,-0.759094,0.091757,-0.091830,-0.298392,-0.031021,0.000000,0.003934,-0.078441,-0.000000,0.000000,0.000000,0.000000
20.3690,-0.758882,-0.008164,-0.226830,-0.228437,-0.072130,-0.225972,0.534289,19.031057,0.165836,-0.758882,0.087836,-0.091830,-0.298267,-0.032199,0.000000,0.004550,-0.078408,-0.000000,0.000000,0.000000,0.000000
20.4190,-0.758639,-0.012084,-0.226830,-0.228821,-0.072440,-0.225937,0.533246,19.124927,0.168690,-0.758639,0.083916,-0.091830,-0.298137,-0.033378,0.000000,0.005165,-0.078370,-0.000000,0.000000,0.000000,0.000000
20.4690,-0.758365,-0.016001,-0.226830,-0.229355,-0.073041,-0.226633,0.532077,19.230005,0.171416,-0.758365,0.079999,-0.091830,-0.298003,-0.034555,0.000000,0.005781,-0.078327,-0.000000,0.000000,0.000000,0.000000
20.5190,-0.758061,-0.019916,-0.226830,-0.229567,-0.076474,-0.226629,0.531512,20.035663,0.171618,-0.758061,0.076084,-0.091830,-0.297864,-0.035733,0.000000,0.006396,-0.078279,-0.000000,0.000000,0.000000,0.000000
20.5700,-0.757719,-0.023907,-0.226830,-0.229795,-0.082014,-0.226749,0.531112,21.325258,0.170070,-0.757719,0.072093,-0.091830,-0.297718,-0.036933,0.000000,0.007023,-0.078225,-0.000000,0.000000,0.000000,0.000000
20.6190,-0.757360,-0.027739,-0.226830,-0.229812,-0.084857,-0.227014,0.530632,21.980706,0.170841,-0.757360,0.068261,-0.091830,-0.297573,-0.038085,0.000000,0.007625,-0.078169,-0.000000,0.000000,0.000000,0.000000
20.6690,-0.756963,-0.031646,-0.226830,-0.229759,-0.086178,-0.227198,0.530017,22.269227,0.172990,-0.756963,0.064354,-0.091830,-0.297420,-0.039261,0.000000,0.008238,-0.078107,-0.000000,0.000000,0.000000,0.000000
20.7200,-0.756527,-0.035627,-0.226830,-0.229627,-0.086478,-0.227053,0.529348,22.335870,0.176022,-0.756527,0.060373,-0.091830,-0.297259,-0.040459,0.000000,0.008864,-0.078038,-0.000000,0.000000,0.000000,0.000000
20.7700,-0.756069,-0.039527,-0.226830,-0.229515,-0.085714,-0.226414,0.528576,22.203338,0.179773,-0.756069,0.056473,-0.091830,-0.297097,-0.041633,0.000000,0.009476,-0.077966,-0.000000,0.000000,0.000000,0.000000
20.8230,-0.755549,-0.043658,-0.226830,-0.229387,-0.085312,-0.226286,0.527808,22.119228,0.183536,-0.755549,0.052342,-0.091830,-0.296920,-0.042877,0.000000,0.010125,-0.077884,-0.000000,0.000000,0.000000,0.000000
20.8690,-0.755071,-0.047239,-0.226830,-0.229405,-0.084856,-0.226106,0.527010,22.038487,0.186816,-0.755071,0.048761,-0.091830,-0.296762,-0.043957,0.000000,0.010688,-0.077809,-0.000000,0.000000,0.000000,0.000000
20.9190,-0.754521,-0.051127,-0.226830,-0.229541,-0.084477,-0.226375,0.526038,21.940182,0.190333,-0.754521,0.044873,-0.091830,-0.296586,-0.045129,0.000000,0.011298,-0.077723,-0.000000,0.000000,0.000000,0.000000
20.9690,-0.753941,-0.055011,-0.226830,-0.230024,-0.084148,-0.226038,0.524727,21.917092,0.193508,-0.753941,0.040989,-0.091830,-0.296406,-0.046300,0.000000,0.011908,-0.077632,-0.000000,0.000000,0.000000,0.000000
21.0390,-0.753077,-0.060440,-0.226830,-0.230703,-0.083877,-0.226290,0.522900,21.853339,0.197934,-0.753077,0.035560,-0.091830,-0.296145,-0.047940,0.000000,0.012761,-0.077496,-0.000000,0.000000,0.000000,0.000000
21.0880,-0.752437,-0.064235,-0.226830,-0.230939,-0.087526,-0.226912,0.522018,22.663834,0.197835,-0.752437,0.031765,-0.091830,-0.295957,-0.049086,0.000000,0.013357,-0.077396,-0.000000,0.000000,0.000000,0.000000
21.1300,-0.751866,-0.067484,-0.226830,-0.230969,-0.091743,-0.226927,0.521462,23.665461,0.196735,-0.751866,0.028516,-0.091830,-0.295792,-0.050068,0.000000,0.013868,-0.077306,-0.000000,0.000000,0.000000,0.000000
21.1690,-0.751316,-0.070497,-0.226830,-0.231082,-0.094252,-0.226936,0.520776,24.250714,0.196903,-0.751316,0.025503,-0.091830,-0.295637,-0.050980,0.000000,0.014341,-0.077219,-0.000000,0.000000,0.000000,0.000000
21.2190,-0.750583,-0.074355,-0.226830,-0.231216,-0.095618,-0.227178,0.519802,24.540082,0.198787,-0.750583,0.021645,-0.091830,-0.295433,-0.052147,0.000000,0.014947,-0.077104,-0.000000,0.000000,0.000000,0.000000
21.2860,-0.749555,-0.079516,-0.226830,-0.000000,-0.095793,-0.448300,0.781759,84.669714,0.408045,-0.749555,0.016484,-0.091830,-0.295153,-0.053711,0.000000,0.015758,-0.076943,-0.000000,0.000000,0.000000,0.000000
21.3210,-0.748996,-0.082207,-0.226830,-0.000000,-0.095793,-0.448300,0.781171,84.669714,0.409540,-0.748996,0.013793,-0.091830,-0.295003,-0.054527,0.000000,0.016180,-0.076855,-0.000000,0.000000,0.000000,0.000000
21.3690,-0.748205,-0.085893,-0.226830,-0.000000,-0.095793,-0.448300,0.780358,84.669714,0.411589,-0.748205,0.010107,-0.091830,-0.294794,-0.055646,0.000000,0.016759,-0.076731,-0.000000,0.000000,0.000000,0.000000
21.4260,-0.747230,-0.090263,-0.226830,-0.000000,-0.095793,-0.448300,0.779380,84.669714,0.414021,-0.747230,0.005737,-0.091830,-0.294540,-0.056974,0.000000,0.017446,-0.076578,-0.000000,0.000000,0.000000,0.000000
21.4770,-0.746325,-0.094165,-0.226830,-0.000000,-0.095793,-0.448300,0.778494,84.669714,0.416194,-0.746325,0.001835,-0.091830,-0.294308,-0.058160,0.000000,0.018059,-0.076435,-0.000000,0.000000,0.000000,0.000000
21.5220,-0.745500,-0.097601,-0.226830,-0.000000,-0.095793,-0.448300,0.777704,84.669714,0.418109,-0.745500,-0.001601,-0.091830,-0.294100,-0.059207,0.000000,0.018599,-0.076306,-0.000000,0.000000,0.000000,0.000000
21.5720,-0.744555,-0.101413,-0.226830,-0.000000,-0.095793,-0.448300,0.776816,84.669714,0.420234,-0.744555,-0.005413,-0.091830,-0.293863,-0.060369,0.000000,0.019197,-0.076158,-0.000000,0.000000,0.000000,0.000000
21.6190,-0.743640,-0.104989,-0.226830,-0.000000,-0.095793,-0.448300,0.775973,84.669714,0.422228,-0.743640,-0.008989,-0.091830,-0.293637,-0.061460,0.000000,0.019759,-0.076014,-0.000000,0.000000,0.000000,0.000000
21.6700,-0.742617,-0.108862,-0.226830,-0.000000,-0.095793,-0.448300,0.775048,84.669714,0.424388,-0.742617,-0.012862,-0.091830,-0.293387,-0.062643,0.000000,0.020367,-0.075853,-0.000000,0.000000,0.000000,0.000000
21.7200,-0.741583,-0.112650,-0.226830,-0.000000,-0.095793,-0.448300,0.774131,84.669714,0.426500,-0.741583,-0.016650,-0.091830,-0.293137,-0.063802,0.000000,0.020962,-0.075691,-0.000000,0.000000,0.000000,0.000000
21.7830,-0.740239,-0.117412,-0.226830,-0.000000,-0.095793,-0.448300,0.772962,84.669714,0.429155,-0.740239,-0.021412,-0.091830,-0.292816,-0.065261,0.000000,0.021710,-0.075480,-0.000000,0.000000,0.000000,0.000000
21.8350,-0.739094,-0.121332,-0.226830,-0.000000,-0.095793,-0.448300,0.771986,84.669714,0.431339,-0.739094,-0.025332,-0.091830,-0.292545,-0.066464,0.000000,0.022326,-0.075300,-0.000000,0.000000,0.000000,0.000000
21.8710,-0.738283,-0.124041,-0.226830,-0.000000,-0.095793,-0.448300,0.771303,84.669714,0.432847,-0.738283,-0.028041,-0.091830,-0.292355,-0.067296,0.000000,0.022752,-0.075172,-0.000000,0.000000,0.000000,0.000000
21.9200,-0.737154,-0.127720,-0.226830,-0.000000,-0.095793,-0.448300,0.770366,84.669714,0.434894,-0.737154,-0.031720,-0.091830,-0.292092,-0.068428,0.000000,0.023330,-0.074995,-0.000000,0.000000,0.000000,0.000000
21.9690,-0.735997,-0.131390,-0.226830,-0.000000,-0.095793,-0.448300,0.769420,84.669714,0.436935,-0.735997,-0.035390,-0.091830,-0.291825,-0.069559,0.000000,0.023906,-0.074813,-0.000000,0.000000,0.000000,0.000000
22.0200,-0.734762,-0.135201,-0.226830,-0.000000,-0.095793,-0.448300,0.768425,84.669714,0.439052,-0.734762,-0.039201,-0.091830,-0.291542,-0.070734,0.000000,0.024505,-0.074619,-0.000000,0.000000,0.000000,0.000000
22.0690,-0.733547,-0.138852,-0.226830,-0.000000,-0.095793,-0.448300,0.767460,84.669714,0.441078,-0.733547,-0.042852,-0.091830,-0.291266,-0.071863,0.000000,0.025078,-0.074428,-0.000000,0.000000,0.000000,0.000000
22.1200,-0.732253,-0.142643,-0.226830,-0.000000,-0.095793,-0.448300,0.766446,84.669714,0.443178,-0.732253,-0.046643,-0.091830,-0.290974,-0.073037,0.000000,0.025674,-0.074225,-0.000000,0.000000,0.000000,0.000000
22.1690,-0.730981,-0.146275,-0.226830,-0.000000,-0.095793,-0.448300,0.765461,84.669714,0.445187,-0.730981,-0.050275,-0.091830,-0.290689,-0.074163,0.000000,0.026244,-0.074025,-0.000000,0.000000,0.000000,0.000000
22.2190,-0.729654,-0.149971,-0.226830,-0.000000,-0.095793,-0.448300,0.764448,84.669714,0.447229,-0.729654,-0.053971,-0.091830,-0.290393,-0.075312,0.000000,0.026825,-0.073817,-0.000000,0.000000,0.000000,0.000000
22.2700,-0.728271,-0.153731,-0.226830,-0.000000,-0.095793,-0.448300,0.763404,84.669714,0.449301,-0.728271,-0.057731,-0.091830,-0.290087,-0.076482,0.000000,0.027415,-0.073600,-0.000000,0.000000,0.000000,0.000000
22.3410,-0.726296,-0.158945,-0.226830,-0.000000,-0.095793,-0.448300,0.761934,84.669714,0.452170,-0.726296,-0.062945,-0.091830,-0.289653,-0.078109,0.000000,0.028234,-0.073289,-0.000000,0.000000,0.000000,0.000000
22.3790,-0.725215,-0.161727,-0.226830,-0.000000,-0.095793,-0.448300,0.761139,84.669714,0.453696,-0.725215,-0.065727,-0.091830,-0.289417,-0.078978,0.000000,0.028671,-0.073119,-0.000000,0.000000,0.000000,0.000000
22.4320,-0.723679,-0.165596,-0.226830,-0.000000,-0.095793,-0.448300,0.760021,84.669714,0.455815,-0.723679,-0.069596,-0.091830,-0.289084,-0.080190,0.000000,0.029279,-0.072878,-0.000000,0.000000,0.000000,0.000000
22.4810,-0.722230,-0.169161,-0.226830,-0.000000,-0.095793,-0.448300,0.758979,84.669714,0.457763,-0.722230,-0.073161,-0.091830,-0.288771,-0.081310,0.000000,0.029839,-0.072651,-0.000000,0.000000,0.000000,0.000000
22.5330,-0.720663,-0.172933,-0.226830,-0.000000,-0.095793,-0.448300,0.757862,84.669714,0.459818,-0.720663,-0.076933,-0.091830,-0.288434,-0.082496,0.000000,0.030432,-0.072405,-0.000000,0.000000,0.000000,0.000000
22.5840,-0.719097,-0.176619,-0.226830,-0.000000,-0.095793,-0.448300,0.756757,84.669714,0.461821,-0.719097,-0.080619,-0.091830,-0.288099,-0.083658,0.000000,0.031011,-0.072158,-0.000000,0.000000,0.000000,0.000000
22.6190,-0.718004,-0.179142,-0.226830,-0.000000,-0.095793,-0.448300,0.755994,84.669714,0.463188,-0.718004,-0.083142,-0.091830,-0.287867,-0.084455,0.000000,0.031407,-0.071987,-0.000000,0.000000,0.000000,0.000000
22.6690,-0.716420,-0.182735,-0.226830,-0.000000,-0.095793,-0.448300,0.754894,84.669714,0.465131,-0.716420,-0.086735,-0.091830,-0.287531,-0.085592,0.000000,0.031971,-0.071738,-0.000000,0.000000,0.000000,0.000000
22.7210,-0.714742,-0.186458,-0.226830,-0.000000,-0.095793,-0.448300,0.753741,84.669714,0.467138,-0.714742,-0.090458,-0.091830,-0.287176,-0.086774,0.000000,0.032556,-0.071474,-0.000000,0.000000,0.000000,0.000000
22.7690,-0.713166,-0.189883,-0.226830,-0.000000,-0.095793,-0.448300,0.752668,84.669714,0.468978,-0.713166,-0.093883,-0.091830,-0.286845,-0.087863,0.000000,0.033094,-0.071227,-0.000000,0.000000,0.000000,0.000000
22.8190,-0.711498,-0.193438,-0.226830,-0.000000,-0.095793,-0.448300,0.751540,84.669714,0.470881,-0.711498,-0.097438,-0.091830,-0.286495,-0.088996,0.000000,0.033653,-0.070965,-0.000000,0.000000,0.000000,0.000000
22.8730,-0.709664,-0.197262,-0.226830,-0.000000,-0.095793,-0.448300,0.750312,84.669714,0.472921,-0.709664,-0.101262,-0.091830,-0.286113,-0.090219,0.000000,0.034253,-0.070677,-0.000000,0.000000,0.000000,0.000000
22.9190,-0.708077,-0.200508,-0.226830,-0.000000,-0.095793,-0.448300,0.749258,84.669714,0.474646,-0.708077,-0.104508,-0.091830,-0.285783,-0.091259,0.000000,0.034763,-0.070427,-0.000000,0.000000,0.000000,0.000000
22.9720,-0.706219,-0.204233,-0.226830,-0.000000,-0.095793,-0.448300,0.748033,84.669714,0.476618,-0.706219,-0.108233,-0.091830,-0.285398,-0.092455,0.000000,0.035348,-0.070136,-0.000000,0.000000,0.000000,0.000000
23.0190,-0.704545,-0.207523,-0.226830,-0.000000,-0.095793,-0.448300,0.746938,84.669714,0.478353,-0.704545,-0.111523,-0.091830,-0.285052,-0.093515,0.000000,0.035865,-0.069873,-0.000000,0.000000,0.000000,0.000000
23.0700,-0.702702,-0.211079,-0.226830,-0.000000,-0.095793,-0.448300,0.745741,84.669714,0.480221,-0.702702,-0.115079,-0.091830,-0.284673,-0.094664,0.000000,0.036424,-0.069583,-0.000000,0.000000,0.000000,0.000000
23.1290,-0.700534,-0.215175,-0.226830,-0.000000,-0.095793,-0.448300,0.744345,84.669714,0.482362,-0.700534,-0.119175,-0.091830,-0.284228,-0.095991,0.000000,0.037067,-0.069243,-0.000000,0.000000,0.000000,0.000000
23.1720,-0.698930,-0.218147,-0.226830,-0.000000,-0.095793,-0.448300,0.743319,84.669714,0.483908,-0.698930,-0.122147,-0.091830,-0.283900,-0.096957,0.000000,0.037534,-0.068991,-0.000000,0.000000,0.000000,0.000000
23.2190,-0.697154,-0.221383,-0.226830,-0.000000,-0.095793,-0.448300,0.742190,84.669714,0.485585,-0.697154,-0.125383,-0.091830,-0.283538,-0.098011,0.000000,0.038042,-0.068712,-0.000000,0.000000,0.000000,0.000000
23.2690,-0.695239,-0.224811,-0.226830,-0.000000,-0.095793,-0.448300,0.740980,84.669714,0.487353,-0.695239,-0.128811,-0.091830,-0.283148,-0.099132,0.000000,0.038581,-0.068411,-0.000000,0.000000,0.000000,0.000000
23.3280,-0.692944,-0.228836,-0.226830,-0.000000,-0.095793,-0.448300,0.739541,84.669714,0.489418,-0.692944,-0.132836,-0.091830,-0.282683,-0.100452,0.000000,0.039213,-0.068050,-0.000000,0.000000,0.000000,0.000000
23.3750,-0.691089,-0.232028,-0.226830,-0.000000,-0.095793,-0.448300,0.738385,84.669714,0.491046,-0.691089,-0.136028,-0.091830,-0.282307,-0.101502,0.000000,0.039714,-0.067759,-0.000000,0.000000,0.000000,0.000000
23.4190,-0.689331,-0.235003,-0.226830,-0.000000,-0.095793,-0.448300,0.737296,84.669714,0.492557,-0.689331,-0.139003,-0.091830,-0.281952,-0.102483,0.000000,0.040182,-0.067483,-0.000000,0.000000,0.000000,0.000000
23.4690,-0.687309,-0.238369,-0.226830,-0.000000,-0.095793,-0.448300,0.736051,84.669714,0.494257,-0.687309,-0.142369,-0.091830,-0.281545,-0.103597,0.000000,0.040710,-0.067165,-0.000000,0.000000,0.000000,0.000000
23.5190,-0.685260,-0.241720,-0.226830,-0.000000,-0.095793,-0.448300,0.734796,84.669714,0.495939,-0.685260,-0.145720,-0.091830,-0.281133,-0.104710,0.000000,0.041237,-0.066843,-0.000000,0.000000,0.000000,0.000000
23.5690,-0.683185,-0.245054,-0.226830,-0.000000,-0.095793,-0.448300,0.733532,84.669714,0.497604,-0.683185,-0.149054,-0.091830,-0.280717,-0.105821,0.000000,0.041760,-0.066517,-0.000000,0.000000,0.000000,0.000000
23.6200,-0.681042,-0.248438,-0.226830,-0.000000,-0.095793,-0.448300,0.732235,84.669714,0.499283,-0.681042,-0.152438,-0.091830,-0.280288,-0.106952,0.000000,0.042292,-0.066181,-0.000000,0.000000,0.000000,0.000000
23.6700,-0.678914,-0.251738,-0.226830,-0.000000,-0.095793,-0.448300,0.730953,84.669714,0.500911,-0.678914,-0.155738,-0.091830,-0.279863,-0.108060,0.000000,0.042810,-0.065847,-0.000000,0.000000,0.000000,0.000000
23.7190,-0.676804,-0.254957,-0.226830,-0.000000,-0.095793,-0.448300,0.729689,84.669714,0.502488,-0.676804,-0.158957,-0.091830,-0.279442,-0.109143,0.000000,0.043316,-0.065515,-0.000000,0.000000,0.000000,0.000000
23.7690,-0.674626,-0.258224,-0.226830,-0.000000,-0.095793,-0.448300,0.728390,84.669714,0.504079,-0.674626,-0.162224,-0.091830,-0.279008,-0.110248,0.000000,0.043829,-0.065173,-0.000000,0.000000,0.000000,0.000000
23.8190,-0.672421,-0.261474,-0.226830,-0.000000,-0.095793,-0.448300,0.727083,84.669714,0.505650,-0.672421,-0.165474,-0.091830,-0.278570,-0.111350,0.000000,0.044340,-0.064827,-0.000000,0.000000,0.000000,0.000000
23.8690,-0.670192,-0.264706,-0.226830,-0.000000,-0.095793,-0.448300,0.725767,84.669714,0.507202,-0.670192,-0.168706,-0.091830,-0.278127,-0.112451,0.000000,0.044847,-0.064476,-0.000000,0.000000,0.000000,0.000000
23.9190,-0.667937,-0.267921,-0.226830,-0.000000,-0.095793,-0.448300,0.724442,84.669714,0.508735,-0.667937,-0.171921,-0.091830,-0.277680,-0.113550,0.000000,0.045352,-0.064122,-0.000000,0.000000,0.000000,0.000000
23.9690,-0.665656,-0.271119,-0.226830,-0.000000,-0.095793,-0.448300,0.723109,84.669714,0.510247,-0.665656,-0.175119,-0.091830,-0.277229,-0.114647,0.000000,0.045855,-0.063764,-0.000000,0.000000,0.000000,0.000000
24.0200,-0.663305,-0.274361,-0.226830,-0.000000,-0.095793,-0.448300,0.721740,84.669714,0.511769,-0.663305,-0.178361,-0.091830,-0.276764,-0.115765,0.000000,0.046364,-0.063395,-0.000000,0.000000,0.000000,0.000000
24.0690,-0.661021,-0.277459,-0.226830,-0.000000,-0.095793,-0.448300,0.720417,84.669714,0.513212,-0.661021,-0.181459,-0.091830,-0.276314,-0.116837,0.000000,0.046850,-0.063036,-0.000000,0.000000,0.000000,0.000000
24.1190,-0.658666,-0.280601,-0.226830,-0.000000,-0.095793,-0.448300,0.719058,84.669714,0.514664,-0.658666,-0.184601,-0.091830,-0.275849,-0.117929,0.000000,0.047344,-0.062666,-0.000000,0.000000,0.000000,0.000000
24.1700,-0.656239,-0.283788,-0.226830,-0.000000,-0.095793,-0.448300,0.717663,84.669714,0.516124,-0.656239,-0.187788,-0.091830,-0.275371,-0.119040,0.000000,0.047845,-0.062285,-0.000000,0.000000,0.000000,0.000000
24.2190,-0.653883,-0.286830,-0.226830,-0.000000,-0.095793,-0.448300,0.716315,84.669714,0.517505,-0.653883,-0.190830,-0.091830,-0.274908,-0.120107,0.000000,0.048323,-0.061915,-0.000000,0.000000,0.000000,0.000000
24.2690,-0.651455,-0.289917,-0.226830,-0.000000,-0.095793,-0.448300,0.714931,84.669714,0.518895,-0.651455,-0.193917,-0.091830,-0.274431,-0.121193,0.000000,0.048807,-0.061533,-0.000000,0.000000,0.000000,0.000000
24.3200,-0.648953,-0.293045,-0.226830,-0.000000,-0.095793,-0.448300,0.713510,84.669714,0.520290,-0.648953,-0.197045,-0.091830,-0.273939,-0.122300,0.000000,0.049299,-0.061140,-0.000000,0.000000,0.000000,0.000000
24.3690,-0.646526,-0.296031,-0.226830,-0.000000,-0.095793,-0.448300,0.712138,84.669714,0.521609,-0.646526,-0.200031,-0.091830,-0.273463,-0.123361,0.000000,0.049768,-0.060759,-0.000000,0.000000,0.000000,0.000000
24.4190,-0.644025,-0.299060,-0.226830,-0.000000,-0.095793,-0.448300,0.710729,84.669714,0.522933,-0.644025,-0.203060,-0.091830,-0.272973,-0.124441,0.000000,0.050244,-0.060366,-0.000000,0.000000,0.000000,0.000000
24.4710,-0.641400,-0.302188,-0.226830,-0.000000,-0.095793,-0.448300,0.709254,84.669714,0.524288,-0.641400,-0.206188,-0.091830,-0.272459,-0.125563,0.000000,0.050735,-0.059954,-0.000000,0.000000,0.000000,0.000000
24.5190,-0.638954,-0.305056,-0.226830,-0.000000,-0.095793,-0.448300,0.707886,84.669714,0.525517,-0.638954,-0.209056,-0.091830,-0.271980,-0.126597,0.000000,0.051186,-0.059570,-0.000000,0.000000,0.000000,0.000000
24.5690,-0.636383,-0.308025,-0.226830,-0.000000,-0.095793,-0.448300,0.706452,84.669714,0.526775,-0.636383,-0.212025,-0.091830,-0.271477,-0.127672,0.000000,0.051652,-0.059166,-0.000000,0.000000,0.000000,0.000000
24.6190,-0.633789,-0.310973,-0.226830,-0.000000,-0.095793,-0.448300,0.705010,84.669714,0.528011,-0.633789,-0.214973,-0.091830,-0.270970,-0.128745,0.000000,0.052115,-0.058758,-0.000000,0.000000,0.000000,0.000000
24.6690,-0.631171,-0.313901,-0.226830,-0.000000,-0.095793,-0.448300,0.703561,84.669714,0.529224,-0.631171,-0.217901,-0.091830,-0.270458,-0.129816,0.000000,0.052575,-0.058347,-0.000000,0.000000,0.000000,0.000000
24.7200,-0.628478,-0.316866,-0.226830,-0.000000,-0.095793,-0.448300,0.702073,84.669714,0.530439,-0.628478,-0.220866,-0.091830,-0.269932,-0.130907,0.000000,0.053041,-0.057924,-0.000000,0.000000,0.000000,0.000000
24.7690,-0.625868,-0.319694,-0.226830,-0.000000,-0.095793,-0.448300,0.700637,84.669714,0.531583,-0.625868,-0.223694,-0.091830,-0.269423,-0.131952,0.000000,0.053485,-0.057514,-0.000000,0.000000,0.000000,0.000000
24.8190,-0.623183,-0.322559,-0.226830,-0.000000,-0.095793,-0.448300,0.699163,84.669714,0.532727,-0.623183,-0.226559,-0.091830,-0.268898,-0.133017,0.000000,0.053935,-0.057092,-0.000000,0.000000,0.000000,0.000000
24.8710,-0.620366,-0.325516,-0.226830,-0.000000,-0.095793,-0.448300,0.697622,84.669714,0.533893,-0.620366,-0.229516,-0.091830,-0.268349,-0.134123,0.000000,0.054399,-0.056650,-0.000000,0.000000,0.000000,0.000000
24.9190,-0.617745,-0.328226,-0.226830,-0.000000,-0.095793,-0.448300,0.696191,84.669714,0.534946,-0.617745,-0.232226,-0.091830,-0.267837,-0.135141,0.000000,0.054825,-0.056238,-0.000000,0.000000,0.000000,0.000000
24.9690,-0.614992,-0.331027,-0.226830,-0.000000,-0.095793,-0.448300,0.694694,84.669714,0.536020,-0.614992,-0.235027,-0.091830,-0.267301,-0.136200,0.000000,0.055265,-0.055806,-0.000000,0.000000,0.000000,0.000000
25.0250,-0.611884,-0.334138,-0.226830,-0.000000,-0.095793,-0.448300,0.693008,84.669714,0.537195,-0.611884,-0.238138,-0.091830,-0.266694,-0.137383,0.000000,0.055754,-0.055318,-0.000000,0.000000,0.000000,0.000000
25.0700,-0.609366,-0.336619,-0.226830,-0.000000,-0.095793,-0.448300,0.691645,84.669714,0.538118,-0.609366,-0.240619,-0.091830,-0.266203,-0.138332,0.000000,0.056143,-0.054922,-0.000000,0.000000,0.000000,0.000000
25.1190,-0.606605,-0.339299,-0.226830,-0.000000,-0.095793,-0.448300,0.690155,84.669714,0.539100,-0.606605,-0.243299,-0.091830,-0.265665,-0.139363,0.000000,0.056564,-0.054488,-0.000000,0.000000,0.000000,0.000000
25.1710,-0.603652,-0.342121,-0.226830,-0.000000,-0.095793,-0.448300,0.688565,84.669714,0.540117,-0.603652,-0.246121,-0.091830,-0.265089,-0.140456,0.000000,0.057008,-0.054024,-0.000000,0.000000,0.000000,0.000000
25.2200,-0.600848,-0.344757,-0.226830,-0.000000,-0.095793,-0.448300,0.687060,84.669714,0.541051,-0.600848,-0.248757,-0.091830,-0.264542,-0.141483,0.000000,0.057422,-0.053584,-0.000000,0.000000,0.000000,0.000000
25.2870,-0.596982,-0.348327,-0.226830,-0.000000,-0.095793,-0.448300,0.684989,84.669714,0.542290,-0.596982,-0.252327,-0.091830,-0.263788,-0.142884,0.000000,0.057982,-0.052977,-0.000000,0.000000,0.000000,0.000000
25.3370,-0.594073,-0.350964,-0.226830,-0.000000,-0.095793,-0.448300,0.683435,84.669714,0.543187,-0.594073,-0.254964,-0.091830,-0.263221,-0.143927,0.000000,0.058397,-0.052520,-0.000000,0.000000,0.000000,0.000000
