t,target_x,target_y,target_z,gripper_x,gripper_y,gripper_z,pos_error,axis_error_deg,centerline_error,target_local_x,target_local_y,target_local_z,uav_cmd_vx,uav_cmd_vy,uav_cmd_vz,uav_ff_vx,uav_ff_vy,uav_ff_vz,uav_x,uav_y,uav_z,path_progress,path_progress_scale,uav_ref_x,uav_ref_y,uav_ref_z,uav_ref_error
7.7250,0.335293,0.063513,-0.597717,0.248823,-0.054989,-0.997552,0.425896,16.908860,0.412939,0.048697,0.341923,0.244357,0.024725,0.032169,0.040000,-0.000000,0.000000,0.000000,0.289384,-0.183626,-0.713344,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.443102
7.7750,0.335293,0.063513,-0.597717,0.252448,-0.055905,-1.007118,0.434434,16.607950,0.420910,0.043826,0.342438,0.253522,0.022533,0.032401,0.040000,-0.000000,0.000000,0.000000,0.292739,-0.182627,-0.718261,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.451594
7.8250,0.335293,0.063513,-0.597717,0.254496,-0.055932,-1.011983,0.438647,16.362276,0.424907,0.040797,0.342123,0.258163,0.021170,0.032259,0.040000,-0.000000,0.000000,0.000000,0.296952,-0.183362,-0.725165,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.455775
7.8750,0.335293,0.063513,-0.597717,0.256284,-0.058150,-1.018304,0.444902,15.953495,0.430501,0.038341,0.342875,0.262448,0.020065,0.032598,0.040000,-0.000000,0.000000,0.000000,0.299436,-0.185525,-0.731261,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.459858
7.9270,0.335293,0.063513,-0.597717,0.257298,-0.062213,-1.026271,0.453375,15.510357,0.437996,0.035857,0.345038,0.268544,0.018947,0.033571,0.040000,-0.000000,0.000000,0.000000,0.300685,-0.187464,-0.736612,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.465960
7.9750,0.335293,0.063513,-0.597717,0.258222,-0.063556,-1.030221,0.457325,15.291061,0.441556,0.033522,0.346574,0.275427,0.017897,0.034262,0.040000,-0.000000,0.000000,0.000000,0.303428,-0.186883,-0.741431,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.472770
8.0260,0.335293,0.063513,-0.597717,0.260650,-0.064663,-1.035676,0.462394,15.247735,0.446114,0.031227,0.346430,0.280271,0.016864,0.034197,0.040000,-0.000000,0.000000,0.000000,0.305838,-0.187797,-0.746490,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.477326
8.0760,0.335293,0.063513,-0.597717,0.262798,-0.066398,-1.039792,0.466436,15.302188,0.449516,0.029455,0.347310,0.283773,0.016067,0.034593,0.040000,-0.000000,0.000000,0.000000,0.307061,-0.188704,-0.748564,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.480778
8.1250,0.335293,0.063513,-0.597717,0.265145,-0.068928,-1.043843,0.470627,15.325864,0.452842,0.027332,0.348992,0.287157,0.015111,0.035350,0.040000,-0.000000,0.000000,0.000000,0.311176,-0.192211,-0.753014,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.484227
8.1750,0.335293,0.063513,-0.597717,0.269448,-0.072862,-1.047856,0.474930,15.223954,0.455652,0.022781,0.351839,0.290365,0.013063,0.036631,0.040000,-0.000000,0.000000,0.000000,0.313912,-0.192704,-0.752950,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.487560
8.2250,0.335293,0.063513,-0.597717,0.273505,-0.075259,-1.048967,0.476132,14.970813,0.455704,0.017875,0.353409,0.291058,0.010855,0.037338,0.040000,-0.000000,0.000000,0.000000,0.319533,-0.195074,-0.754286,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.488239
8.2750,0.335293,0.063513,-0.597717,0.276152,-0.077912,-1.049952,0.477510,14.713878,0.456032,0.014344,0.355581,0.291986,0.009267,0.038315,0.040000,-0.000000,0.000000,0.000000,0.324460,-0.199381,-0.755422,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.489364
8.3250,0.335293,0.063513,-0.597717,0.278585,-0.081834,-1.050731,0.479128,14.396690,0.456262,0.010834,0.358894,0.292705,0.007687,0.039806,0.040000,-0.000000,0.000000,0.000000,0.327718,-0.203370,-0.756035,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.490523
8.3760,0.335293,0.063513,-0.597717,0.282021,-0.087449,-1.050507,0.480256,13.932554,0.455315,0.005862,0.363392,0.292215,0.005450,0.041830,0.040000,-0.000000,0.000000,0.000000,0.330532,-0.204390,-0.754499,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.490726
8.4250,0.335293,0.063513,-0.597717,0.283767,-0.090148,-1.050132,0.480568,13.619312,0.454578,0.003185,0.364767,0.291228,0.004245,0.042449,0.040000,-0.000000,0.000000,0.000000,0.334584,-0.207055,-0.753627,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.489961
8.4750,0.335293,0.063513,-0.597717,0.287577,-0.094427,-1.050328,0.481745,13.529916,0.453897,-0.000790,0.367997,0.290695,0.002456,0.043902,0.040000,-0.000000,0.000000,0.000000,0.337129,-0.209579,-0.753433,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.490010
8.5250,0.335293,0.063513,-0.597717,0.289854,-0.097774,-1.051057,0.483317,13.519742,0.454105,-0.002941,0.370310,0.290621,0.001488,0.044943,0.040000,-0.000000,0.000000,0.000000,0.343965,-0.213362,-0.752517,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.490385
8.5870,0.335293,0.063513,-0.597717,0.294748,-0.103459,-1.053212,0.486825,13.261758,0.455082,-0.008672,0.372875,0.289800,-0.001091,0.046098,0.040000,-0.000000,0.000000,0.000000,0.345825,-0.213571,-0.752352,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.490105
8.6250,0.335293,0.063513,-0.597717,0.296285,-0.104956,-1.054196,0.488135,13.162080,0.455680,-0.010532,0.373084,0.289635,-0.001928,0.046191,0.040000,-0.000000,0.000000,0.000000,0.349256,-0.214817,-0.752112,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.490000
8.6790,0.335293,0.063513,-0.597717,0.300857,-0.107391,-1.053335,0.487834,12.972264,0.453754,-0.015439,0.375156,0.289314,-0.004136,0.047124,0.040000,-0.000000,0.000000,0.000000,0.352985,-0.217118,-0.752048,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.490193
8.7250,0.335293,0.063513,-0.597717,0.306130,-0.111887,-1.051948,0.487792,12.627394,0.451206,-0.019200,0.377784,0.289464,-0.005828,0.048306,0.040000,-0.000000,0.000000,0.000000,0.359218,-0.221075,-0.752372,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.490992
8.7770,0.335293,0.063513,-0.597717,0.307759,-0.113051,-1.050931,0.487171,12.298854,0.449846,-0.023925,0.380588,0.289654,-0.007955,0.049568,0.040000,-0.000000,0.000000,0.000000,0.361069,-0.221210,-0.752904,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.491945
8.8250,0.335293,0.063513,-0.597717,0.308579,-0.114047,-1.051585,0.488095,11.959804,0.450300,-0.025775,0.380723,0.290186,-0.008787,0.049629,0.040000,-0.000000,0.000000,0.000000,0.361069,-0.221210,-0.752904,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.492563
8.8750,0.335293,0.063513,-0.597717,0.310595,-0.117966,-1.053456,0.491165,11.687012,0.451706,-0.028590,0.382812,0.290479,-0.010054,0.050569,0.040000,-0.000000,0.000000,0.000000,0.366054,-0.225233,-0.753910,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.493439
8.9250,0.335293,0.063513,-0.597717,0.313835,-0.124420,-1.058410,0.498013,11.577646,0.455856,-0.030760,0.384746,0.291193,-0.011031,0.051440,0.040000,-0.000000,0.000000,0.000000,0.369228,-0.228022,-0.755166,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.494680
8.9750,0.335293,0.063513,-0.597717,0.316231,-0.127224,-1.060441,0.500856,11.540896,0.457305,-0.034845,0.387423,0.292362,-0.012868,0.052644,0.040000,-0.000000,0.000000,0.000000,0.370138,-0.227910,-0.755080,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.496659
9.0250,0.335293,0.063513,-0.597717,0.319292,-0.129165,-1.060186,0.501256,11.319109,0.456364,-0.038053,0.388451,0.292564,-0.014312,0.053107,0.040000,-0.000000,0.000000,0.000000,0.377468,-0.231537,-0.755896,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.497293
9.0750,0.335293,0.063513,-0.597717,0.325129,-0.133089,-1.060202,0.502641,11.183958,0.455081,-0.043919,0.392376,0.293646,-0.016952,0.054873,0.040000,-0.000000,0.000000,0.000000,0.381827,-0.235130,-0.756979,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.499693
9.1250,0.335293,0.063513,-0.597717,0.328731,-0.137087,-1.060315,0.504262,10.897324,0.454421,-0.048231,0.396337,0.294768,-0.018892,0.056655,0.040000,-0.000000,0.000000,0.000000,0.387575,-0.241799,-0.758560,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.502099
9.1750,0.335293,0.063513,-0.597717,0.332951,-0.143002,-1.060764,0.507017,10.644248,0.453973,-0.053235,0.401531,0.294899,-0.021144,0.058993,0.040000,-0.000000,0.000000,0.000000,0.391028,-0.244145,-0.755819,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.503995
9.2280,0.335293,0.063513,-0.597717,0.334465,-0.147119,-1.060718,0.508661,10.339819,0.453634,-0.055735,0.403658,0.293102,-0.022269,0.059950,0.040000,-0.000000,0.000000,0.000000,0.392344,-0.245618,-0.755114,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.503067
9.2770,0.335293,0.063513,-0.597717,0.336489,-0.151426,-1.061435,0.511111,10.238762,0.453924,-0.058072,0.406240,0.292230,-0.023321,0.061112,0.040000,-0.000000,0.000000,0.000000,0.397638,-0.251529,-0.753431,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.503158
9.3370,0.335293,0.063513,-0.597717,0.342220,-0.160497,-1.060844,0.514504,10.042520,0.452160,-0.064100,0.413102,0.290355,-0.026034,0.064200,0.040000,-0.000000,0.000000,0.000000,0.402872,-0.256368,-0.751069,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.503921
9.3750,0.335293,0.063513,-0.597717,0.345636,-0.164240,-1.059091,0.514630,9.926847,0.449727,-0.067579,0.415881,0.288352,-0.027599,0.065450,0.040000,-0.000000,0.000000,0.000000,0.406212,-0.258552,-0.748576,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.503223
9.4250,0.335293,0.063513,-0.597717,0.348900,-0.167234,-1.056249,0.513498,9.743173,0.446260,-0.070918,0.418065,0.285859,-0.029102,0.066433,0.040000,-0.000000,0.000000,0.000000,0.411998,-0.263987,-0.744868,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.501914
9.4750,0.335293,0.063513,-0.597717,0.354524,-0.173050,-1.052244,0.512764,9.610047,0.441167,-0.076705,0.423500,0.282151,-0.031705,0.068879,0.040000,-0.000000,0.000000,0.000000,0.411998,-0.263987,-0.744868,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.500822
9.5250,0.335293,0.063513,-0.597717,0.358735,-0.179113,-1.050141,0.513910,9.462059,0.438242,-0.081274,0.428910,0.279810,-0.033762,0.071313,0.040000,-0.000000,0.000000,0.000000,0.421369,-0.275927,-0.741044,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.500969
9.5750,0.335293,0.063513,-0.597717,0.364499,-0.188931,-1.048007,0.517051,9.212045,0.434977,-0.087715,0.437235,0.276760,-0.036660,0.075059,0.040000,-0.000000,0.000000,0.000000,0.426285,-0.279474,-0.736359,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.501829
9.6260,0.335293,0.063513,-0.597717,0.367408,-0.191866,-1.045681,0.516644,9.070339,0.432096,-0.090992,0.438987,0.273642,-0.038135,0.075848,0.040000,-0.000000,0.000000,0.000000,0.429263,-0.280966,-0.735022,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.500067
9.6760,0.335293,0.063513,-0.597717,0.374236,-0.197168,-1.043769,0.518105,8.886409,0.428803,-0.098181,0.442952,0.271095,-0.041370,0.077632,0.040000,-0.000000,0.000000,0.000000,0.436713,-0.285430,-0.733449,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.500337
9.7250,0.335293,0.063513,-0.597717,0.382907,-0.203917,-1.043193,0.521761,8.644825,0.426470,-0.103671,0.446369,0.270661,-0.043840,0.079170,0.040000,-0.000000,0.000000,0.000000,0.446930,-0.290958,-0.732060,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.502164
9.7760,0.335293,0.063513,-0.597717,0.386888,-0.206189,-1.041806,0.522127,8.430792,0.424318,-0.111636,0.450471,0.269343,-0.047425,0.081015,0.040000,-0.000000,0.000000,0.000000,0.449342,-0.289522,-0.730300,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.504016
9.8250,0.335293,0.063513,-0.597717,0.389783,-0.205301,-1.038750,0.519365,8.057679,0.420766,-0.114049,0.449035,0.267583,-0.048510,0.080370,0.040000,-0.000000,0.000000,0.000000,0.452642,-0.289442,-0.728412,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.502414
9.8750,0.335293,0.063513,-0.597717,0.392646,-0.206541,-1.037058,0.518882,7.807500,0.418554,-0.118796,0.449396,0.265003,-0.050647,0.080532,0.040000,-0.000000,0.000000,0.000000,0.454090,-0.289883,-0.727720,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.501242
9.9250,0.335293,0.063513,-0.597717,0.395796,-0.209486,-1.035880,0.519784,7.439410,0.416785,-0.123116,0.451102,0.263131,-0.052590,0.081300,0.040000,-0.000000,0.000000,0.000000,0.463533,-0.294190,-0.724081,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.501149
9.9750,0.335293,0.063513,-0.597717,0.401581,-0.212322,-1.032859,0.519449,7.238631,0.412736,-0.129608,0.453269,0.259673,-0.055512,0.082275,0.040000,-0.000000,0.000000,0.000000,0.466120,-0.292208,-0.719056,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.500379
10.0250,0.335293,0.063513,-0.597717,0.402316,-0.211317,-1.029771,0.516424,7.082032,0.409581,-0.130826,0.451721,0.256339,-0.056060,0.081578,0.040000,-0.000000,0.000000,0.000000,0.468082,-0.292008,-0.716047,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.497125
10.0750,0.335293,0.063513,-0.597717,0.404417,-0.212375,-1.025788,0.513942,6.763781,0.405276,-0.133770,0.451782,0.252133,-0.057385,0.081605,0.040000,-0.000000,0.000000,0.000000,0.471900,-0.293910,-0.711250,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.494130
10.1250,0.335293,0.063513,-0.597717,0.406741,-0.214580,-1.022232,0.512497,6.560054,0.401338,-0.136606,0.453423,0.248533,-0.058661,0.082344,0.040000,-0.000000,0.000000,0.000000,0.475275,-0.296911,-0.707106,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.492268
10.1760,0.335293,0.063513,-0.597717,0.409854,-0.217969,-1.015082,0.508905,6.346177,0.393705,-0.140248,0.456199,0.241332,-0.060300,0.083593,0.040000,-0.000000,0.000000,0.000000,0.475216,-0.295991,-0.701772,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.487911
10.2260,0.335293,0.063513,-0.597717,0.409039,-0.217287,-1.009881,0.504149,6.242121,0.388736,-0.139700,0.454904,0.235841,-0.060054,0.083011,0.040000,-0.000000,0.000000,0.000000,0.475514,-0.296326,-0.690309,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.482422
10.2770,0.335293,0.063513,-0.597717,0.409428,-0.218645,-1.001937,0.498501,6.206254,0.380831,-0.140220,0.455839,0.227592,-0.060288,0.083431,0.040000,-0.000000,0.000000,0.000000,0.476113,-0.297573,-0.686630,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.475675
10.3250,0.335293,0.063513,-0.597717,0.411491,-0.223085,-0.992273,0.493578,6.208548,0.370901,-0.141347,0.458148,0.221535,-0.060794,0.084471,0.040000,-0.000000,0.000000,0.000000,0.477815,-0.301872,-0.673718,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.471610
10.3780,0.335293,0.063513,-0.597717,0.411823,-0.224538,-0.985701,0.489246,6.247814,0.364367,-0.142522,0.461385,0.211001,-0.061323,0.085927,0.040000,-0.000000,0.000000,0.000000,0.476134,-0.300759,-0.666455,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.464125
10.4250,0.335293,0.063513,-0.597717,0.409843,-0.223487,-0.975635,0.480363,6.297131,0.354866,-0.140388,0.460224,0.200790,-0.060363,0.085404,0.040000,-0.000000,0.000000,0.000000,0.475231,-0.301040,-0.659117,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.454223
10.4750,0.335293,0.063513,-0.597717,0.409352,-0.224298,-0.968417,0.475119,6.331152,0.347880,-0.139787,0.461019,0.193519,-0.060092,0.085762,0.040000,-0.000000,0.000000,0.000000,0.475136,-0.303501,-0.648810,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.448150
10.5250,0.335293,0.063513,-0.597717,0.409633,-0.226144,-0.960983,0.470520,6.406365,0.340538,-0.139842,0.463014,0.186093,-0.060117,0.086660,0.040000,-0.000000,0.000000,0.000000,0.475745,-0.306611,-0.641566,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.442701
10.5760,0.335293,0.063513,-0.597717,0.409387,-0.228915,-0.948820,0.462901,6.466910,0.328698,-0.139429,0.465893,0.173913,-0.059931,0.087956,0.040000,-0.000000,0.000000,0.000000,0.472259,-0.304986,-0.628141,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.433579
10.6250,0.335293,0.063513,-0.597717,0.407073,-0.227458,-0.940394,0.455240,6.525365,0.320965,-0.136965,0.464499,0.165424,-0.058823,0.087328,0.040000,-0.000000,0.000000,0.000000,0.470553,-0.305011,-0.620216,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.425088
10.6750,0.335293,0.063513,-0.597717,0.405185,-0.227685,-0.929383,0.446859,6.639988,0.310670,-0.134774,0.464895,0.154336,-0.057837,0.087506,0.040000,-0.000000,0.000000,0.000000,0.469522,-0.306278,-0.612422,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.415377
10.7250,0.335293,0.063513,-0.597717,0.404504,-0.230451,-0.916500,0.439120,6.759228,0.298374,-0.133968,0.466612,0.146437,-0.057474,0.088279,0.040000,-0.000000,0.000000,0.000000,0.465740,-0.308253,-0.591097,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.409431
10.7980,0.335293,0.063513,-0.597717,0.401666,-0.229293,-0.902575,0.427877,6.859395,0.285594,-0.130447,0.467766,0.128380,-0.055889,0.088799,0.040000,-0.000000,0.000000,0.000000,0.464668,-0.307741,-0.587677,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.394203
10.8270,0.335293,0.063513,-0.597717,0.400881,-0.228242,-0.898725,0.424298,6.932694,0.282055,-0.129375,0.467254,0.124959,-0.055407,0.088568,0.040000,-0.000000,0.000000,0.000000,0.464668,-0.307741,-0.587677,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.390853
10.8750,0.335293,0.063513,-0.597717,0.397998,-0.227646,-0.886201,0.414642,7.054414,0.270777,-0.126261,0.467133,0.112487,-0.054006,0.088513,0.040000,-0.000000,0.000000,0.000000,0.459947,-0.308982,-0.566423,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.379833
10.9250,0.335293,0.063513,-0.597717,0.396637,-0.228591,-0.877357,0.409007,7.168947,0.262747,-0.124654,0.468495,0.103705,-0.053283,0.089127,0.040000,-0.000000,0.000000,0.000000,0.457175,-0.310656,-0.552579,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.373097
10.9830,0.335293,0.063513,-0.597717,0.394330,-0.229552,-0.863282,0.399871,7.351550,0.250113,-0.121882,0.470169,0.089862,-0.052035,0.089880,0.040000,-0.000000,0.000000,0.000000,0.454027,-0.308439,-0.543354,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.362343
11.0270,0.335293,0.063513,-0.597717,0.390684,-0.226101,-0.850027,0.388078,7.566158,0.238571,-0.117624,0.467480,0.076910,-0.050119,0.088670,0.039958,-0.000000,0.000000,0.000000,0.451433,-0.307812,-0.533583,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.349559
11.0750,0.335293,0.063513,-0.597717,0.388828,-0.225551,-0.839698,0.380761,7.746677,0.229496,-0.115250,0.467522,0.066803,-0.049051,0.088688,0.038442,-0.000000,0.000000,0.000000,0.449375,-0.308672,-0.523529,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.341178
11.1260,0.335293,0.063513,-0.597717,0.386757,-0.227356,-0.823213,0.371620,7.973024,0.215145,-0.112582,0.470171,0.050619,-0.047850,0.089881,0.036014,-0.000000,0.000000,0.000000,0.445242,-0.309316,-0.499262,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.329918
11.1930,0.335293,0.063513,-0.597717,0.385015,-0.225305,-0.808990,0.361281,8.276854,0.202639,-0.109949,0.468829,0.036545,-0.046665,0.089277,0.033903,-0.000000,0.000000,0.000000,0.443557,-0.306670,-0.488993,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.318116
11.2280,0.335293,0.063513,-0.597717,0.383957,-0.222205,-0.798700,0.352699,8.497713,0.193436,-0.108264,0.466183,0.026275,-0.045907,0.088086,0.032362,-0.000000,0.000000,0.000000,0.443000,-0.305622,-0.482946,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.308661
11.2750,0.335293,0.063513,-0.597717,0.383507,-0.220300,-0.788500,0.345358,8.614299,0.184276,-0.107521,0.464662,0.016158,-0.045573,0.087401,0.030845,-0.000000,0.000000,0.000000,0.443001,-0.304675,-0.468937,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.300440
11.3250,0.335293,0.063513,-0.597717,0.383680,-0.219409,-0.778276,0.339098,8.627958,0.175038,-0.107708,0.464188,0.006219,-0.045657,0.087188,0.029354,-0.000000,0.000000,0.000000,0.443351,-0.305028,-0.462859,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.293478
11.3760,0.335293,0.063513,-0.597717,0.384071,-0.220071,-0.762093,0.331389,8.585386,0.160900,-0.108308,0.464790,-0.010094,-0.045927,0.087459,0.026907,-0.000000,0.000000,0.000000,0.442290,-0.301874,-0.442092,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.283490
11.4250,0.335293,0.063513,-0.597717,0.382517,-0.216881,-0.751870,0.323441,8.540303,0.152497,-0.106996,0.461387,-0.020625,-0.045337,0.085928,0.025327,-0.000000,0.000000,0.000000,0.441927,-0.299000,-0.427720,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.274085
11.4750,0.335293,0.063513,-0.597717,0.381872,-0.214320,-0.737894,0.314659,8.487556,0.140839,-0.106634,0.458512,-0.034998,-0.045173,0.084634,0.023171,-0.000000,0.000000,0.000000,0.441927,-0.299000,-0.427720,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.263273
11.5250,0.335293,0.063513,-0.597717,0.382375,-0.213463,-0.727951,0.309666,8.429198,0.132422,-0.107212,0.457678,-0.044679,-0.045434,0.084259,0.021719,-0.000000,0.000000,0.000000,0.444120,-0.298199,-0.407082,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.257330
11.5750,0.335293,0.063513,-0.597717,0.384153,-0.212332,-0.712759,0.302840,8.379387,0.119408,-0.108989,0.456812,-0.059300,-0.046233,0.083869,0.019526,-0.000000,0.000000,0.000000,0.443969,-0.295427,-0.399829,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.249473
11.6250,0.335293,0.063513,-0.597717,0.383496,-0.208009,-0.703466,0.295348,8.331418,0.111961,-0.108416,0.452557,-0.068345,-0.045976,0.081955,0.018169,-0.000000,0.000000,0.000000,0.444195,-0.289100,-0.382284,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.241410
11.6750,0.335293,0.063513,-0.597717,0.383711,-0.204285,-0.691506,0.287847,8.250144,0.102505,-0.108901,0.448613,-0.080433,-0.046194,0.080179,0.016356,-0.000000,0.000000,0.000000,0.445436,-0.287543,-0.373704,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.232754
