stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,false_valid
47.384000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
47.384000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
47.516000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
47.620000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
47.620000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
47.717000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
47.883000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
48.051000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
48.183000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
48.183000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
48.316000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
48.417000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
48.517000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
48.650000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
48.817000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
48.883000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
48.983000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
49.084000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
49.216000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
49.216000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
49.350000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
49.450000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
49.550000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
49.716000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
49.783000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
49.916000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
50.017000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
50.116000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
50.218000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
50.283000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
50.283000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
50.451000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
50.551000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
50.683000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
50.784000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
50.784000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
50.950000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
51.019000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
51.183000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
51.284000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
51.416000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
51.516000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
51.583000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
51.583000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
51.716000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
51.850000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
51.950000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
52.083000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
52.184000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
52.251000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
52.384000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
52.384000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
52.516000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
52.650000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
52.786000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
