stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
3.333333,bulb,0.002404233,0.301706,0.292115,0.499868,4,16,1,0,0
3.366667,socket,0.000635869,0.184320,0.175185,0.330414,4,16,1,0,0
3.366667,bulb,0.000955708,0.474617,0.474371,0.568888,4,16,1,0,0
3.400000,socket,0.000364304,0.238551,0.234145,0.679023,4,16,1,0,0
3.400000,bulb,0.001359587,0.255881,0.241967,0.635735,4,16,1,0,0
3.433333,socket,0.000081059,0.112641,0.110100,0.506599,4,16,1,0,0
3.433333,bulb,0.000564052,0.161392,0.154839,0.636152,4,16,1,0,0
3.466667,socket,0.001666586,0.193486,0.181933,0.696169,4,16,1,0,0
3.466667,bulb,0.002458349,0.596078,0.593978,0.497133,4,16,1,0,0
3.500000,socket,0.000132596,0.173285,0.165164,0.489850,4,16,1,0,0
3.500000,bulb,0.000473551,0.109509,0.090076,0.379980,4,16,1,0,0
3.533333,socket,0.000113649,0.240828,0.240476,0.491064,4,16,1,0,0
3.533333,bulb,0.002603209,0.619826,0.609971,0.635224,4,16,1,0,0
3.566667,socket,0.000937617,0.178580,0.165607,0.424345,4,16,1,0,0
3.566667,bulb,0.001583392,0.579140,0.568456,0.568731,4,16,1,0,0
3.600000,socket,0.001148011,0.278157,0.274072,0.417351,4,16,1,0,0
3.600000,bulb,0.000485931,0.550639,0.542638,0.557244,4,16,1,0,0
3.633333,socket,0.000120481,0.213687,0.202852,0.618823,4,16,1,0,0
3.633333,bulb,0.003787876,0.119008,0.115488,0.619069,4,16,1,0,0
3.666667,socket,0.000297634,0.200797,0.200361,0.616354,4,16,1,0,0
3.666667,bulb,0.001838268,0.420396,0.398107,0.514163,4,16,1,0,0
3.700000,socket,0.000840242,0.178331,0.169849,0.445881,4,16,1,0,0
3.700000,bulb,0.001509218,0.565320,0.535780,0.615998,4,16,1,0,0
3.733333,socket,0.000448841,0.051821,0.033700,0.512835,4,16,1,0,0
3.733333,bulb,0.000754230,0.697994,0.694630,0.449732,4,16,1,0,0
3.766667,socket,0.000346869,0.383698,0.383205,0.710044,4,16,1,0,0
3.766667,bulb,0.002077751,0.261999,0.254876,0.704348,4,16,1,0,0
3.800000,socket,0.000514281,0.229492,0.227577,0.602778,4,16,1,0,0
3.800000,bulb,0.000551781,0.439216,0.438807,0.565644,4,16,1,0,0
3.833333,socket,0.000157686,0.203715,0.189660,0.710933,4,16,1,0,0
3.833333,bulb,0.000405804,0.503170,0.495389,0.566920,4,16,1,0,0
3.866667,socket,0.000507827,0.223838,0.223586,0.662476,4,16,1,0,0
3.866667,bulb,0.000840766,0.607392,0.599762,0.521467,4,16,1,0,0
3.900000,socket,0.000359061,0.139787,0.137475,0.685284,4,16,1,0,0
3.900000,bulb,0.000902005,0.362876,0.359590,0.492908,4,16,1,0,0
3.933333,socket,0.000353101,0.343505,0.342094,0.574968,4,16,1,0,0
3.933333,bulb,0.000857141,0.570019,0.563767,0.562791,4,16,1,0,0
3.966667,socket,0.000644771,0.253768,0.233132,0.580296,4,16,1,0,0
3.966667,bulb,0.000686666,0.508406,0.496921,0.671478,4,16,1,0,0
4.000000,socket,0.000415284,0.080794,0.051627,0.576584,4,16,1,0,0
4.000000,bulb,0.002898084,0.228215,0.223629,0.497495,4,16,1,0,0
4.033333,socket,0.000283945,0.401323,0.400338,0.691974,4,16,1,0,0
4.033333,bulb,0.000688819,0.602578,0.589032,0.501475,4,16,1,0,0
4.066667,socket,0.000070956,0.155578,0.148918,0.425112,4,16,1,0,0
4.066667,bulb,0.001915737,0.929191,0.928640,0.725505,4,16,1,0,0
4.100000,socket,0.000144918,0.246704,0.239609,0.329862,4,16,1,0,0
4.100000,bulb,0.003386227,0.464602,0.420671,0.542306,4,16,1,0,0
4.133333,socket,0.000166806,0.240106,0.237916,0.577311,4,16,1,0,0
4.133333,bulb,0.001405846,0.297093,0.254672,0.765894,4,16,1,0,0
4.166667,socket,0.000361679,0.147228,0.143743,0.483456,4,16,1,0,0
4.166667,bulb,0.003088193,0.251155,0.161486,0.487577,4,16,1,0,0
4.200000,socket,0.000092520,0.222453,0.217189,0.637720,4,16,1,0,0
4.200000,bulb,0.001018502,0.721534,0.680608,0.540798,4,16,1,0,0
4.233333,socket,0.000912728,0.339515,0.333123,0.627557,4,16,1,0,0
4.233333,bulb,0.001437289,0.335591,0.315324,0.607481,4,16,1,0,0
4.266667,socket,0.001175108,0.138725,0.135487,0.537688,4,16,1,0,0
4.266667,bulb,0.000378923,0.290670,0.290649,0.443855,4,16,1,0,0
4.300000,socket,0.000625417,0.248588,0.247958,0.516358,4,16,1,0,0
