stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
3.600000,socket,0.000374666,0.055346,0.033929,0.092661,1,4,0,1,0
3.600000,bulb,0.000089648,0.020571,0.019728,0.051382,4,16,1,0,0
3.633333,socket,0.000067988,0.082409,0.072713,0.009956,1,4,0,1,0
3.633333,bulb,0.000251324,0.030758,0.030231,0.055523,4,16,1,0,0
3.666667,socket,0.000228645,0.028494,0.027853,0.051948,1,4,0,1,0
3.666667,bulb,0.000234252,0.028710,0.028183,0.076312,4,16,1,0,0
3.700000,socket,0.000183141,0.032664,0.018205,0.023771,1,4,0,1,0
3.700000,bulb,0.000190498,0.036947,0.036898,0.060101,4,16,1,0,0
3.733333,socket,0.000131766,0.046286,0.018132,0.011955,1,4,0,1,0
3.733333,bulb,0.000237295,0.047757,0.047181,0.075253,4,16,1,0,0
3.766667,socket,0.000047465,0.014535,0.013828,0.068146,1,4,0,1,0
3.766667,bulb,0.000085671,0.022211,0.018706,0.055811,4,16,1,0,0
3.800000,socket,0.000224044,0.012021,0.012008,0.035210,1,4,0,1,0
3.800000,bulb,0.000068252,0.018915,0.015281,0.061155,4,16,1,0,0
3.833333,socket,0.000046501,0.070527,0.069944,0.016146,1,4,0,1,0
3.833333,bulb,0.000209570,0.015874,0.015839,0.047177,4,16,1,0,0
3.866667,socket,0.000124891,0.026231,0.019838,0.058288,1,4,0,1,0
3.866667,bulb,0.000059045,0.028366,0.027313,0.077358,4,16,1,0,0
3.900000,socket,0.000027340,0.029340,0.028955,0.016518,1,4,0,1,0
3.900000,bulb,0.000049532,0.055369,0.054910,0.060035,4,16,1,0,0
3.933333,socket,0.000062440,0.041295,0.011328,0.017042,1,4,0,1,0
3.933333,bulb,0.000046579,0.018978,0.017731,0.067910,4,16,1,0,0
3.966667,socket,0.000061166,0.103419,0.103203,0.026471,1,4,0,1,0
3.966667,bulb,0.000251511,0.045414,0.045359,0.081346,4,16,1,0,0
