stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
4.633333,bulb,0.000170500,0.048183,0.042606,0.080750,4,16,1,0,0
4.666667,socket,0.000030099,0.098878,0.097718,0.089888,4,16,1,0,0
4.666667,bulb,0.000546069,0.086121,0.074051,0.107934,4,16,1,0,0
4.700000,socket,0.000137967,0.051535,0.049548,0.096798,4,16,1,0,0
4.700000,bulb,0.000058353,0.079363,0.079344,0.131613,4,16,1,0,0
4.733333,socket,0.000051232,0.030645,0.030552,0.080665,4,16,1,0,0
4.733333,bulb,0.000186912,0.069245,0.069206,0.077090,4,16,1,0,0
4.766667,socket,0.000021639,0.023790,0.023414,0.097365,4,16,1,0,0
4.766667,bulb,0.000049759,0.034087,0.030686,0.106836,4,16,1,0,0
4.800000,socket,0.000098391,0.024368,0.022032,0.101519,4,16,1,0,0
4.800000,bulb,0.000051387,0.065084,0.064837,0.075483,4,16,1,0,0
4.833333,socket,0.000144612,0.069182,0.068823,0.089569,4,16,1,0,0
4.833333,bulb,0.000277706,0.141530,0.135819,0.102685,4,16,1,0,0
4.866667,socket,0.000108291,0.041016,0.040985,0.096525,4,16,1,0,0
4.866667,bulb,0.000383338,0.049469,0.042962,0.096247,4,16,1,0,0
4.900000,socket,0.000048332,0.052166,0.052061,0.104554,4,16,1,0,0
4.900000,bulb,0.000385052,0.093962,0.093163,0.107242,4,16,1,0,0
4.933333,socket,0.000026193,0.061291,0.061208,0.076629,4,16,1,0,0
4.933333,bulb,0.000133872,0.100459,0.099278,0.113829,4,16,1,0,0
4.966667,socket,0.000095689,0.071391,0.070267,0.085475,4,16,1,0,0
4.966667,bulb,0.000207929,0.112276,0.111276,0.111478,4,16,1,0,0
5.000000,socket,0.000023400,0.048375,0.047223,0.102046,4,16,1,0,0
5.000000,bulb,0.000220651,0.107285,0.105142,0.124713,4,16,1,0,0
5.033333,socket,0.000075348,0.043143,0.042942,0.115810,4,16,1,0,0
5.033333,bulb,0.000420667,0.163243,0.160635,0.094652,4,16,1,0,0
5.066667,socket,0.000129568,0.038173,0.038171,0.110888,4,16,1,0,0
5.066667,bulb,0.000169551,0.143166,0.141579,0.112324,4,16,1,0,0
5.100000,socket,0.000168042,0.016100,0.016006,0.100262,4,16,1,0,0
5.100000,bulb,0.000320388,0.097325,0.097321,0.106518,4,16,1,0,0
5.133333,socket,0.000173157,0.035261,0.033973,0.141255,4,16,1,0,0
5.133333,bulb,0.000175247,0.021247,0.014649,0.092547,4,16,1,0,0
5.166667,socket,0.000041701,0.014728,0.014329,0.105785,4,16,1,0,0
5.166667,bulb,0.000159091,0.161663,0.161293,0.091778,4,16,1,0,0
5.200000,socket,0.000053750,0.030622,0.029790,0.082297,4,16,1,0,0
5.200000,bulb,0.000148395,0.136228,0.136085,0.090220,4,16,1,0,0
5.233333,socket,0.000138717,0.062343,0.062217,0.084585,4,16,1,0,0
5.233333,bulb,0.000309999,0.014464,0.009624,0.082563,4,16,1,0,0
5.266667,socket,0.000111342,0.016812,0.015155,0.095689,4,16,1,0,0
5.266667,bulb,0.000099555,0.063425,0.061571,0.103743,4,16,1,0,0
5.300000,socket,0.000084817,0.047658,0.041608,0.093448,4,16,1,0,0
5.300000,bulb,0.000110125,0.077791,0.075143,0.109031,4,16,1,0,0
5.333333,socket,0.000013978,0.070897,0.069636,0.087671,4,16,1,0,0
5.333333,bulb,0.000325619,0.122905,0.117828,0.087540,4,16,1,0,0
5.366667,socket,0.000081467,0.021937,0.021932,0.103867,4,16,1,0,0
5.366667,bulb,0.000067501,0.043540,0.026856,0.129352,4,16,1,0,0
5.400000,socket,0.000077406,0.025098,0.024459,0.121668,4,16,1,0,0
5.400000,bulb,0.000127266,0.107579,0.092910,0.081606,4,16,1,0,0
5.433333,socket,0.000015895,0.070872,0.070862,0.105525,4,16,1,0,0
5.433333,bulb,0.000096747,0.094250,0.094157,0.081647,4,16,1,0,0
5.466667,socket,0.000049638,0.048127,0.043760,0.102049,4,16,1,0,0
5.466667,bulb,0.000320111,0.032228,0.031071,0.106435,4,16,1,0,0
5.500000,socket,0.000152619,0.008093,0.007220,0.099343,4,16,1,0,0
5.500000,bulb,0.000352073,0.073105,0.072573,0.102439,4,16,1,0,0
5.533333,socket,0.000204616,0.061636,0.061599,0.094976,4,16,1,0,0
5.533333,bulb,0.000103001,0.089740,0.088373,0.090416,4,16,1,0,0
5.566667,socket,0.000153905,0.022477,0.021895,0.080226,4,16,1,0,0
5.566667,bulb,0.000406088,0.079871,0.079862,0.104090,4,16,1,0,0
5.600000,socket,0.000017674,0.040871,0.040802,0.106983,4,16,1,0,0
5.600000,bulb,0.000142968,0.066237,0.051821,0.089632,4,16,1,0,0
5.633333,socket,0.000047347,0.022947,0.016396,0.099599,4,16,1,0,0
5.633333,bulb,0.000536576,0.061947,0.058428,0.118160,4,16,1,0,0
5.666667,socket,0.000164751,0.039718,0.035151,0.104672,4,16,1,0,0
5.666667,bulb,0.000357961,0.074288,0.074191,0.069055,4,16,1,0,0
5.700000,socket,0.000040496,0.040393,0.040050,0.100968,4,16,1,0,0
5.700000,bulb,0.000329507,0.149031,0.145703,0.092805,4,16,1,0,0
