stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
4.233333,socket,0.000152989,0.017838,0.017572,0.077611,2,8,1,0,0
4.233333,bulb,0.000241081,0.042581,0.035369,0.111731,4,16,1,0,0
4.266667,socket,0.000086452,0.060697,0.060462,0.089152,2,8,1,0,0
4.266667,bulb,0.000062123,0.032828,0.030435,0.112796,4,16,1,0,0
4.300000,socket,0.000075713,0.047722,0.047696,0.061274,2,8,1,0,0
4.300000,bulb,0.000059877,0.081453,0.080655,0.087333,4,16,1,0,0
4.333333,socket,0.000210055,0.017068,0.007040,0.074196,2,8,1,0,0
4.333333,bulb,0.000532822,0.106463,0.106161,0.113501,4,16,1,0,0
4.366667,socket,0.000232056,0.082173,0.081586,0.108631,2,8,1,0,0
4.366667,bulb,0.000140940,0.095441,0.090364,0.096649,4,16,1,0,0
4.400000,socket,0.000254787,0.032497,0.024777,0.074546,2,8,1,0,0
4.400000,bulb,0.000224908,0.046568,0.045881,0.106577,4,16,1,0,0
4.433333,socket,0.000020390,0.025310,0.002894,0.084632,2,8,1,0,0
4.433333,bulb,0.000066306,0.049132,0.047672,0.108106,4,16,1,0,0
4.466667,socket,0.000379434,0.036387,0.034842,0.061591,2,8,1,0,0
4.466667,bulb,0.000050703,0.030093,0.026233,0.077481,4,16,1,0,0
4.500000,socket,0.000066398,0.041920,0.040084,0.050412,2,8,1,0,0
4.500000,bulb,0.000111109,0.055673,0.055637,0.101175,4,16,1,0,0
4.533333,socket,0.000047236,0.055118,0.054302,0.105950,2,8,1,0,0
4.533333,bulb,0.000148135,0.034034,0.032307,0.112363,4,16,1,0,0
4.566667,socket,0.000139171,0.041038,0.034161,0.109574,2,8,1,0,0
4.566667,bulb,0.000030804,0.026574,0.025924,0.090174,4,16,1,0,0
4.600000,socket,0.000116841,0.027248,0.027208,0.125329,2,8,1,0,0
4.600000,bulb,0.000339588,0.031319,0.023643,0.123079,4,16,1,0,0
4.633333,socket,0.000089846,0.033261,0.029235,0.077230,2,8,1,0,0
4.633333,bulb,0.000289777,0.070348,0.070152,0.088466,4,16,1,0,0
4.666667,socket,0.000080953,0.034784,0.034511,0.065010,2,8,1,0,0
4.666667,bulb,0.000067338,0.031864,0.030670,0.088860,4,16,1,0,0
4.700000,socket,0.000097954,0.038396,0.036671,0.043995,2,8,1,0,0
4.700000,bulb,0.000073036,0.063114,0.063039,0.086797,4,16,1,0,0
4.733333,socket,0.000083088,0.054785,0.051469,0.112384,2,8,1,0,0
4.733333,bulb,0.000131963,0.071097,0.070562,0.075715,4,16,1,0,0
4.766667,socket,0.000146836,0.034224,0.030482,0.049630,2,8,1,0,0
4.766667,bulb,0.000187215,0.068647,0.067396,0.101045,4,16,1,0,0
4.800000,socket,0.000048557,0.038451,0.038444,0.067637,2,8,1,0,0
4.800000,bulb,0.000125103,0.041215,0.041198,0.080827,4,16,1,0,0
4.833333,socket,0.000014699,0.039133,0.039121,0.101708,2,8,1,0,0
4.833333,bulb,0.000072793,0.054729,0.052484,0.109816,4,16,1,0,0
4.866667,socket,0.000286004,0.027644,0.026962,0.095784,2,8,1,0,0
4.866667,bulb,0.000173165,0.087614,0.086106,0.108918,4,16,1,0,0
4.900000,socket,0.000042586,0.025265,0.024308,0.102748,2,8,1,0,0
4.900000,bulb,0.000214908,0.050046,0.047436,0.091372,4,16,1,0,0
4.933333,socket,0.000101651,0.044205,0.042842,0.059177,2,8,1,0,0
4.933333,bulb,0.000069351,0.044443,0.043311,0.109504,4,16,1,0,0
4.966667,socket,0.000123772,0.047444,0.045738,0.076128,2,8,1,0,0
4.966667,bulb,0.000111957,0.011668,0.006462,0.091437,4,16,1,0,0
5.000000,socket,0.000141986,0.036382,0.035909,0.060589,2,8,1,0,0
5.000000,bulb,0.000090220,0.092953,0.092886,0.098729,4,16,1,0,0
5.033333,socket,0.000109355,0.028424,0.019550,0.136145,2,8,1,0,0
5.033333,bulb,0.000244218,0.030953,0.030159,0.125246,4,16,1,0,0
5.066667,socket,0.000334933,0.061256,0.060825,0.112246,2,8,1,0,0
5.066667,bulb,0.000092194,0.102895,0.102864,0.087125,4,16,1,0,0
5.100000,socket,0.000108682,0.039876,0.037373,0.068640,2,8,1,0,0
5.100000,bulb,0.000055715,0.048473,0.045329,0.126739,4,16,1,0,0
5.133333,socket,0.000114537,0.033975,0.030497,0.093459,2,8,1,0,0
5.133333,bulb,0.000107166,0.100930,0.100886,0.100733,4,16,1,0,0
5.166667,socket,0.000173257,0.046655,0.040475,0.087845,2,8,1,0,0
5.166667,bulb,0.000100628,0.074107,0.073348,0.092411,4,16,1,0,0
5.200000,socket,0.000129838,0.050591,0.050494,0.102833,2,8,1,0,0
5.200000,bulb,0.000260773,0.046982,0.044345,0.117967,4,16,1,0,0
5.233333,socket,0.000078264,0.033207,0.033187,0.048065,2,8,1,0,0
5.233333,bulb,0.000094300,0.074091,0.073666,0.103979,4,16,1,0,0
5.266667,socket,0.000147776,0.041778,0.041308,0.083832,2,8,1,0,0
5.266667,bulb,0.000113027,0.035569,0.035476,0.105792,4,16,1,0,0
