stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
3.500000,socket,0.000045713,0.035766,0.035761,0.099685,3,12,1,0,0
3.500000,bulb,0.000140798,0.037748,0.037606,0.106030,4,16,1,0,0
3.533333,socket,0.000057957,0.060934,0.060351,0.088588,3,12,1,0,0
3.533333,bulb,0.000147263,0.058723,0.055913,0.082916,4,16,1,0,0
3.566667,socket,0.000154152,0.011026,0.007451,0.095059,3,12,1,0,0
3.566667,bulb,0.000481419,0.025132,0.009624,0.100956,4,16,1,0,0
3.600000,socket,0.000034322,0.027769,0.027662,0.069990,3,12,1,0,0
3.600000,bulb,0.000284829,0.030895,0.029241,0.081500,4,16,1,0,0
3.633333,socket,0.000052522,0.013259,0.011849,0.104016,3,12,1,0,0
3.633333,bulb,0.000123688,0.096023,0.092987,0.100504,4,16,1,0,0
3.666667,socket,0.000011265,0.027130,0.024863,0.103881,3,12,1,0,0
3.666667,bulb,0.000077202,0.060665,0.060191,0.085930,4,16,1,0,0
3.700000,socket,0.000027604,0.042596,0.042037,0.089374,3,12,1,0,0
3.700000,bulb,0.000628104,0.068658,0.064712,0.080448,4,16,1,0,0
3.733333,socket,0.000103061,0.060829,0.060815,0.134422,3,12,1,0,0
3.733333,bulb,0.000271880,0.087931,0.087085,0.106435,4,16,1,0,0
3.766667,socket,0.000033155,0.014803,0.010186,0.095125,3,12,1,0,0
3.766667,bulb,0.000225148,0.045995,0.045341,0.106629,4,16,1,0,0
3.800000,socket,0.000064251,0.027401,0.019219,0.087686,3,12,1,0,0
3.800000,bulb,0.000358551,0.036913,0.031499,0.103824,4,16,1,0,0
3.833333,socket,0.000021251,0.020673,0.019845,0.087494,3,12,1,0,0
3.833333,bulb,0.000194271,0.045901,0.043781,0.058392,4,16,1,0,0
3.866667,socket,0.000023619,0.013904,0.010908,0.094099,3,12,1,0,0
3.866667,bulb,0.000087827,0.089754,0.089660,0.115446,4,16,1,0,0
3.900000,socket,0.000110061,0.011930,0.011896,0.101891,3,12,1,0,0
3.900000,bulb,0.000060996,0.019136,0.009519,0.120012,4,16,1,0,0
3.933333,socket,0.000017948,0.014901,0.014835,0.080646,3,12,1,0,0
3.933333,bulb,0.000298280,0.058530,0.056614,0.120598,4,16,1,0,0
3.966667,socket,0.000034745,0.046878,0.046609,0.100425,3,12,1,0,0
3.966667,bulb,0.000290345,0.070620,0.070386,0.088411,4,16,1,0,0
4.000000,socket,0.000074183,0.026009,0.025903,0.083570,3,12,1,0,0
4.000000,bulb,0.000053153,0.015098,0.013623,0.076327,4,16,1,0,0
4.033333,socket,0.000018255,0.035348,0.035340,0.081181,3,12,1,0,0
4.033333,bulb,0.000146065,0.083308,0.082677,0.102454,4,16,1,0,0
4.066667,socket,0.000047303,0.037600,0.035515,0.068890,3,12,1,0,0
4.066667,bulb,0.000169402,0.074110,0.067843,0.076146,4,16,1,0,0
4.100000,socket,0.000076343,0.048795,0.048681,0.097290,3,12,1,0,0
4.100000,bulb,0.000354095,0.071749,0.070750,0.073491,4,16,1,0,0
4.133333,socket,0.000064942,0.038799,0.038007,0.096630,3,12,1,0,0
4.133333,bulb,0.000253946,0.043814,0.043803,0.104929,4,16,1,0,0
4.166667,socket,0.000059701,0.032928,0.031738,0.107898,3,12,1,0,0
4.166667,bulb,0.000171524,0.088007,0.086449,0.108866,4,16,1,0,0
4.200000,socket,0.000065043,0.016547,0.016105,0.094012,3,12,1,0,0
4.200000,bulb,0.000301864,0.049019,0.048958,0.092779,4,16,1,0,0
4.233333,socket,0.000067179,0.015880,0.013931,0.080112,3,12,1,0,0
4.233333,bulb,0.000178314,0.067591,0.064115,0.109491,4,16,1,0,0
4.266667,socket,0.000035947,0.034435,0.033856,0.075393,3,12,1,0,0
4.266667,bulb,0.000124178,0.126477,0.126203,0.078219,4,16,1,0,0
4.300000,socket,0.000050539,0.031236,0.030561,0.101400,3,12,1,0,0
4.300000,bulb,0.000188110,0.031937,0.027665,0.135960,4,16,1,0,0
4.333333,socket,0.000062489,0.048573,0.048443,0.123239,3,12,1,0,0
4.333333,bulb,0.000171374,0.076307,0.075841,0.084681,4,16,1,0,0
4.366667,socket,0.000040717,0.027334,0.027257,0.107320,3,12,1,0,0
4.366667,bulb,0.000056549,0.049473,0.046289,0.126664,4,16,1,0,0
4.400000,socket,0.000045115,0.035097,0.033287,0.095293,3,12,1,0,0
4.400000,bulb,0.000068793,0.066169,0.065615,0.116191,4,16,1,0,0
4.433333,socket,0.000047130,0.031967,0.029728,0.100267,3,12,1,0,0
4.433333,bulb,0.000112931,0.104982,0.104507,0.088800,4,16,1,0,0
4.466667,socket,0.000076627,0.024959,0.023879,0.117229,3,12,1,0,0
4.466667,bulb,0.000228530,0.033088,0.024325,0.099157,4,16,1,0,0
4.500000,socket,0.000036969,0.023446,0.023158,0.101674,3,12,1,0,0
4.500000,bulb,0.000102126,0.067607,0.066888,0.100064,4,16,1,0,0
4.533333,socket,0.000081016,0.037943,0.035505,0.101575,3,12,1,0,0
4.533333,bulb,0.000217132,0.027611,0.027470,0.116622,4,16,1,0,0
4.566667,socket,0.000060239,0.015924,0.015924,0.113180,3,12,1,0,0
