stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,false_valid
109.417000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
109.417000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
109.417000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
109.417000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
109.617000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
109.617000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
109.617000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
109.617000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
109.781000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
109.781000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
109.781000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
109.781000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
110.016000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
110.016000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
110.016000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
110.016000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
110.182000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
110.182000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
110.182000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
110.182000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
110.383000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
110.383000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
110.383000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
110.383000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
110.615000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
110.615000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
110.615000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
110.615000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
110.815000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
110.815000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
110.815000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
110.815000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
111.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
111.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
111.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
111.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
111.215000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
111.215000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
111.215000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
111.215000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
111.415000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
111.415000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
111.415000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
111.415000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
111.582000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
111.582000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
111.582000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
111.582000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
111.781000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
111.781000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
111.781000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
111.781000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
111.982000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
111.982000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
111.982000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
111.982000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
112.217000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
112.217000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
112.217000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
112.217000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
